Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
19532,"King's Palace, Old Gagribal Road, Dal Gate, Sonwar Bagh, Srinagar, Srinagar (South), Jammu and Kashmir, 190003, India",Swiss Hotel ,Established Campground,Free parking in front of the hotel. Staff is awesome. Helps you to get camping gas. We stayed here for almost one week. Bicycle friendly. ,34.087065,74.844191,1578.7449951171875,2024-11-01 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,No,Warm,Non-Potable,Running Water,Yes,No,No,Unknown,,,,,,,,,,,,,,,
19533,"Ibex guest house, Hunder Road, Hundar, Nubra, Leh district, Ladakh, 194401, India",Ibex ,Hostel,Beautiful place. Parking is for free. Shower and toilets also for free. Meals are very good. Bonfire every evening. Overlanders are very welcome. ,34.586821,77.462743,3167.627685546875,2016-07-25 04:47:03 UTC,Yes,No,No,Yes,Yes,Yes,Warm,Non-Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
19535,"NH2, Luwangsangbam Makha Leikai, Luwangsangbam, Imphal, Manipur 795002, India",Imphal,Tourist Attraction,The boys from Wilderness Adventure Manipure belong to one of the best hosts we have ever met! You can find and contact them on Facebook. They will be happy to support all kind of overlanders! Highly recommended!!,24.867241,93.926986,778.347900390625,2016-07-25 04:47:03 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
20735,"Unnamed Road, Sajhar, Madhya Pradesh 486881, India",silent place near street,Wild Camping,"follow track from the street. Grassy area between trees or on the field. No disturbing, silent, peaceful, no garbage. ",24.227576,82.354344,386.4176025390625,2016-08-21 02:51:59 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
20736,"NH30, Chaka, Amradand, Madhya Pradesh 483501, India",Katni Bypass Road,Wild Camping,Follow Track from coordinates to the water-filled Channel. Silent peaceful place. No disturbance ,23.881989,80.376842,375.52294921875,2024-01-06 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
20813,"Siddipet - Chegunta Road, Vallabhapur, Telangana 502248, India",NH 44 close to a lake,Wild Camping,Follow track NE from highway to field 300meters. Many options. No disturbance ,18.026266,78.437547,542.4911499023438,2023-03-25 00:00:00 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
20848,"Katari Palem Rd, Katari Palem, Chirala, Andhra Pradesh 523165, India",Beach of Chirala ,Wild Camping,Take track from coordinates to the beach. Reduce pressure in your tires and have fun. Fishermen close by to buy fresh fish. ,15.764824,80.364166,3.992523193359375,2016-08-24 07:27:17 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
21863,"Yurthung Road, Chanspa, Leh, Leh Tehsil, Leh district, Ladakh, 194101, India","Leh, beside a Stupa ",Wild Camping,"Wild Camping, near the town center, no facilities (except in the morning 1,5 hour water)",34.163453,77.568403,3468.8701171875,2022-08-13 00:00:00 UTC,Yes,No,No,No,,No,No,Unknown,No,Yes,No,Unknown,,,,,,,,,,,,,,,,
22058,"Mylampadam - Kuruthichal Rd, Kuruthichal, Mylampadam, Kerala 678583, India",Virgin Valley Parking Area,Wild Camping,Narrow Street to this parking area.friendly owner behind the parking area.  No disturbance. Jungle feeling. Sometimes elephants appear on the other side of the river. ,11.050639,76.438738,107.5211181640625,2016-09-21 07:26:08 UTC,Yes,No,Yes - Slow,No,,No,No,Natural Source,No,No,Yes,Yes,,,,,,,,,,,,,,,,
22120,"Unnamed Road, Padinjarathara, Kerala 673575, India",Karalad Chira Lake,Wild Camping,beautiful place above lake. No disturbance. Follow street to backside of lake and drive down to  grassy area.,11.652725,75.983205,766.3310547,2024-02-22 00:00:00 UTC,Yes,No,Yes - Slow,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
22270,"Kanyakumari - Panvel Highway, Chaudi, Canacona, Goa 403702, India",Canacona Market,Shopping,"At Chaudi (near Palolem)

Fresh Fish, fruits, vegetables and chicken all day",15.00617,74.04665,3.23883056640625,2016-09-27 07:46:02 UTC,Yes,,,,,,,,,,,,,Unknown,Yes,Unknown,Unknown,Unknown,,,,,,,,,,
22271,"Palolem Down St, Palolem, Canacona, Goa 403702, India", barbecue Coal Supplier ,Shopping,Very friendly and  helpful men. Located behind Sumaya Goan cuisine restaurant. He supplies barbecue coal in this area. 8kg for 240 Rs phone: 7774-909600,15.01057,74.02624,0.56353759765625,2016-09-27 00:00:00 UTC,Yes,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,
22441,"Pushkar - Aaram Baagh Rd, Pushkar, Rajasthan 305022, India",Pushkar Resorts,Established Campground,"Very nice cottages, Swimming Pool, Billard, Volley Ball... Spa & Wellness area. Restaurant",26.47976,74.523089,393,2016-10-02 00:00:00 UTC,Yes,Unknown,Yes - Average,Unknown,,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
22506,"Kota Rd, Teerath, Bundi, Rajasthan 323001, India",Bundi Haveli,Hotel,Very nice Hotel in traditional look. Best service und fine kitchen Roof Top  Restaurant,25.447984,75.632461,273,2016-10-03 23:29:58 UTC,Yes,No,No,No,No,Yes,Hot,No,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
22569,"MDR111, Khilchipur, Rajasthan 322027, India",The Sher Garh,Hotel,Very nice Hotel. you sleep very comfortable in large bungalows. Sometimes warm shower!!! Opened in 2015. Very nice staff. Full board only.  Big swimming pool. Not far too Rathanbhore National Parc entrance. A must see!,26.062107,76.427473,198,2016-10-05 07:59:31 UTC,Yes,No,Yes - Slow,No,Secure Parking,Yes,Cold,Non-Potable,Running Water,Yes,No,No,,,,,,,,,,,,,,,,
22614,"Unnamed Road, Vagator, Goa 403509, India",above Ozran Beach,Wild Camping,Grassy Area above the sea with beautiful sunset viewpoint. 4x4 recommend to get at highest point. Avoid weekends because of disco nearby. ,15.589672,73.735475,71.339111328125,2016-10-06 02:39:26 UTC,Yes,No,Yes - Average,No,,Yes,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
22615,"Unnamed Road, Morjim, Goa 403512, India",Silver Sand Beach Shack & Coco Huts,Informal Campsite,Used parking place in front of beach huts. Friendly and warm welcome by the owner 2 weeks before season starts. Offers us water for use. Grassy area around with coconut trees. Beach is reachable within 50meters. ,15.634104,73.722893,-4.783447266,2016-10-03 07:09:34 UTC,Yes,No,No,No,,Yes,No,Non-Potable,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
22616,"Kanyakumari - Panvel Highway, Lohare, Maharashtra 402303, India",Poladpur NH66,Wild Camping,"Near street, small river, looks like a temple/holy place",18.02403,73.46612,17.883056640625,2016-10-04 08:50:26 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,No,Yes,,,,,,,,,,,,,,,,
22617,"Netaji Subhash Chandra Bose Rd, Kalbadevi, Mumbai, Maharashtra 400002, India",Parking GYMKHANA ,Informal Campsite,Possibility to stay in your motorhome next to beach and a police station. Very noisy due to Main Street. Nice view around. No facilities. ,18.947499,72.820992,5.00347900390625,2016-10-06 02:39:26 UTC,Yes,No,Yes - Average,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
22651,"Vandri Lake Rd, Ganje, Maharashtra 401404, India",Under Tree At Vandri Lake,Wild Camping,50 m after checkpoint turn left,19.611793,72.937071,49.809326171875,2016-10-07 11:03:06 UTC,Yes,No,Yes - Slow,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
22707,"Bhilad - Nargol Rd, Saronda, Gujarat 396135, India",Nagol Beach,Wild Camping,"Lonely but dirty, take small paved road from given coordinates to direction West, many options on the beach. Keep attention on low hanging power lines. Roughly max. 2,80m height possible ",20.2522,72.763027,16.364532470703125,2021-02-26 00:00:00 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
22735,"A57, Chittranjan Park Rd, Block A, Chittaranjan, New Delhi, Delhi 110019, India",Elina bed & breakfast,Hotel,modern rooms in a green area. not much trafic. A/C TV Hot Shower,28.541137,77.242317,0,2016-10-09 10:39:57 UTC,Yes,Yes - Not at Sites,Yes - Average,Yes,Street Parking,No,Hot,Non-Potable,Running Water,No,No,No,,,,,,,,,,,,,,,,
22736,"Unnamed Road, Gujarat 396436, India",Modi Ressort at Umbhrat Beach,Informal Campsite,"Big parking area, Police bring us Midnight after attack by locals and a kind of special forces to this resort place.  Before we stayed some kilometer south at a nice spot. But not recommend. Nice and friendly staff at resort. Rooms available with AC from 1650Rs. At daytime a Amusement park is at this area and lots of people using it. Loud music. They charged nothing for parking. Toilets available. Police point at the opposite. Beach nearby and nice but Indian-like very dirty. Black sand, brown water. Lots of rubbish",21.024118,72.732145,11.1646728515625,2023-10-25 00:00:00 UTC,Yes,No,Yes - Average,No,,Yes,No,Non-Potable,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
22814,"Unnamed Road, Kasindra, Rajasthan 307510, India",Riverbank Mount Abu,Wild Camping,Follow narrow track from given coordinates down to the riverbank; 4x4 necessary; space only for one small car; lots of friendly village peoples ,24.562987,72.836905,284.37646484375,2016-10-11 07:23:10 UTC,Yes,No,Yes - Slow,No,,No,No,Natural Source,No,No,Yes,No,,,,,,,,,,,,,,,,
23060,"Laxman Jhula Rd, Tapovan, Jonk, Uttarakhand 249137, India",Devine Ganga Cottage,Hotel,Nice small Hotel hillside with view to Ganges. Basic restaurant on roof top. Very basic rooms with hot shower. A/C and Internet did not work while we were there (6 days! ). Very nice and friendly staff. 8 minutes to go to the bridge with premium sight to the Ghats and main temples. ,30.129555,78.328242,337,2016-10-14 00:00:00 UTC,Yes,Yes - Not at Sites,No,No,Street Parking,Yes,Hot,Non-Potable,Running Water,No,No,No,,,,,,,,,,,,,,,,
23087,"Unnamed Road, Luni, Rajasthan 342802, India",Luni Riverbank ,Wild Camping,Depends on water level; water is salty; quiet; many options for parking ,26.000109,73.014184,174.2154541015625,2018-12-18 00:00:00 UTC,Yes,No,Yes - Slow,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
23200,"Ferozepur - Zira Rd, Punjab 142047, India",Brar Veg Dhaba,Restaurant,24 hour open; good and tasty veg food; big portions; reasonable prices; big parking area with possibility to stay over night ,30.9728,74.931662,203.051025390625,2016-10-19 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
25636,"Chapaguri Rd, Amguri, Bongaigaon, Assam 783380, India",Hotel Jahabee Regency ,Hotel,"850 rupee for sure simple double room. Warm water shower. Very secure parking. Good restaurant. The staff were very, very friendly and helpful and made us very welcome. No internet. Worked out as a good stopping overnight spot. Clean though could use a coat of paint. ",26.490788,90.551301,56.25732422,2020-03-19 00:00:00 UTC,Yes,Yes - At Sites,No,No,Yes,Yes,Warm,Non-Potable,Running Water,Yes,Unknown,Unknown,,,,,,,,,,,,,,,,
25776,"Tawang, Tawang Circle, Tawang district, Arunachal Pradesh, India",Hotel Dekyi Pelbar,Hotel,"2,000 rupee for a double room. The outside of the building looks tired but the inside has been restored. Really nice room with king size bed and lots of blankets. Restaurant has good food. Secure parking in a garage with gate under the hotel. ",27.594899,91.86964,2963.49365234375,2016-12-13 07:05:21 UTC,Yes,Yes - At Sites,No,No,Yes,Yes,Hot,Non-Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
25777,"AT Rd, Golaghat, Kohora, Assam 785609, India",Kaziranga Guest House,Hostel,"1,500 rupees (after negotiations from 2,000) per night for the larger double room with attached bathroom. Hot water. No internet. Secure parking. Clean. ",26.589635,93.404766,63.5931396484375,2016-12-13 07:05:21 UTC,Yes,Yes - At Sites,No,No,Yes,No,Hot,Non-Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
25825,"AT Rd, Golaghat, Numaligarh, Assam 785615, India",Numaligarh Dhaba,Hotel,"This restaurant has three really nice rooms. We paid 1,000 rupee for the simple double after bargaining. We were broke down and the didn't mind Mike working on the bike. Good and cheap Thalia plates too. Very clean. ",26.632008,93.717534,29.975128173828125,2016-12-14 02:31:51 UTC,Yes,Yes - At Sites,No,No,Yes,Yes,Warm,Non-Potable,Running Water,Yes,Unknown,Unknown,,,,,,,,,,,,,,,,
26216,"Circular Rd, Khermahal, Dimapur, Nagaland 797112, India",Hotel Tragopan,Hotel,Simple double room was 1428 with taxes. Needed to press for a non delux room. Very clean. Lukewarm shower. Good restaurant ,25.913489,93.728292,140.66912841796875,2016-12-22 23:39:15 UTC,Yes,Yes - At Sites,No,No,Yes,Yes,Warm,Non-Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
26394,"Buddha Marg, Kushinagar, Uttar Pradesh 274403, India",Shree Birla Tempel and Religious Guest House Kushingar,Established Campground,"You have a lot of space for parking and camping with car. A 3 bed room cost 975 Rupees (nice bathroom). Slipping in car is possible. The public toilet are dirty. 

The R&J ",26.740987,83.88865,53.76153564453125,2016-12-28 02:27:15 UTC,Yes,Yes - Not at Sites,No,No,,Yes,Warm,Potable,Running Water,Yes,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,
26669,"Unnamed Road, Yevakapadi, Karnataka 571214, India",Honey Bee,Hotel,"Located in a calm valley up a steep road it's a very chilled out place (there's a sign on the left of the road). Basic accommodation (bed, shared toilet, shower out of a bucket) is 550 for one person, 600 for 2. Lunch and dinner buffet is 180 + tax and ok, but not a highlight. Homemade alcohol is awesome. The real highlight here is the calm nature and the climb to Tadiandamol. Ideal to escape into the calmness and quietness of the Indian countryside. Motorcyclists can park the bike right infront of the room. ",12.219962,75.655305,1147.0140380859375,2017-01-02 15:56:13 UTC,Yes,Yes - At Sites,No,No,Yes,Yes,Bucket,Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
27345,"Raghunath Pur - Kashipur Rd, Mahdewa Buzurg, Uttar Pradesh 273155, India",Parking back yard of hotel,Informal Campsite,You can stay in the back yard for 300 Rupies the night. Nothing special but good when you come late from the border and dont want to drive at night.,27.111137,83.281922,18.33505113977759,2017-01-13 17:06:34 UTC,Yes,No,Yes - Slow,No,,Yes,Unknown,Non-Potable,Running Water,Yes,No,No,,,,,,,,,,,,,,,,
27347,"22/2. R.K. Puram phase-2. Taj nagari, Fatehabad Rd, Taj Nagari, R.K. Puram Phase-2, Basai Khurd, Tajganj, Agra, Uttar Pradesh 282001, India",Pyrenees Resthouse,Hostel,"Private room 2 people = 550 a night
Car parked safe within compound.",27.159969,78.052792,168.5838623046875,2017-12-03 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,Street Parking,Yes,Hot,Non-Potable,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
27397,"Chiraidongri - Kanhav Rd, Khatia, Madhya Pradesh 481111, India",Hotel Barahsinga,Hotel,"Small hotel with large pleasant garden area for parking. Rooms are basic but adequate.  Owner very friendly and helpful.  Close to entrance to Kahna NP.  Rooms 2,000 rupees but we negotiated to 1,500.",22.310241,80.520099,495.9814453,2017-01-14 09:33:05 UTC,Yes,Unknown,No,No,Yes,Yes,Hot,Non-Potable,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
27409,"Cola Beach Road, Cola, Goa 403511, India",Cola Beach,Wild Camping,"Turn of the road at this coordinates  15° 03.608' N, 73° 58.905' E",15.055283,73.9727,36.575998829568036,2019-02-02 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
27454,"Awarghani -Turia Road, Kohka, Madhya Pradesh 480881, India",Pench NP,Wild Camping,Camping on some communal land between the village and the entry gate. Villagers curious but friendly.  No facilities.  Free.,21.734584,79.361925,442.4591064453125,2024-03-14 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
27603,"Ajmer - Nagaur Rd, Rajasthan 305022, India",Wild camping: peaceful. Next to a big red rock!  ,Wild Camping,Maybe a bit hard to find.. but real safe and quiet. Next to a big red rock. Last left of big road before toll and then first left on dirt road (after 1000m +-),26.538986,74.511781,493.391845703125,2017-04-01 05:47:54 UTC,Yes,No,No,No,,No,No,No,No,Yes,No,Yes,,,,,,,,,,,,,,,,
27669,"Bus to Aurangabad, NH753F, Phardapur, Soegaon, Aurangabad, Maharashtra, 431118, India",Ajanta Car Park,Informal Campsite,We were allowed to stay on the car park for the night before going to visit the caves on the morning.  As we arrived late we didn't pay anything but parking was 50rupees.,20.56614,75.725312,399.3,2023-12-07 00:00:00 UTC,Yes,No,No,No,,Yes,No,Yes,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
27672,"Barda, Badgaon Tehsil, Udaipur, Rajasthan, 1234, India",Riverside ,Wild Camping,"Parking spot Next to Lake road.Clean lake in nature. Nice for swimming not much Noise and people still close to Udaipur. 

Greats R&J to India
",24.6215,73.62185,668.882080078125,2018-11-30 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
27748,"Solapur - Dhule Rd, Verul, Maharashtra 431102, India",Ellora Heritage Resort,Hotel,We camped on the quiet carpark at this hotel.  Owner very friendly.  Rooms are 1800 to 3000 rupees. We paid 200 rupees to camp and park.  Walking distance to the caves. Facilities below are for parking.  They will be different if you take a room.,20.020776,75.169744,602.9,2024-02-19 00:00:00 UTC,Yes,No,Yes - Average,No,Yes,Yes,Hot,Potable,Running Water,Yes,Yes,Yes,,,,,,,,,,,,,,,,
27836,"Mandu, Mandav, Madhya Pradesh 454010, India",Hotel Rupmati,Hotel,Large parking area at hotel overlooking the escarpment.  We paid 500 rupees to park for the night.  Toilet next to restaurant.,22.357065,75.396756,0,2017-01-20 00:00:00 UTC,Yes,No,No,No,Yes,Yes,No,Non-Potable,Running Water,Yes,No,Unknown,,,,,,,,,,,,,,,,
28176,"Nagwa Rd, Dumraon Colony, Varanasi, Uttar Pradesh 221005, India",Parking inside Yoga Hotel,Established Campground,Perfect location right next to Ganges river and the ghats. If you take the cheapest room (500 rupees) you can stay in your car and can use all the hotel facilities. Very friendly stuff.,25.285166,83.008025,16.944134999828734,2018-03-05 05:37:58 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Hot,Non-Potable,Running Water,No,No,Unknown,Unknown,,,,,,,,,,,,,,,
28224,"Unnamed Road, Gujarat 370145, India",Dry season only,Wild Camping,"Camping in the middle of the salt lake. next to a track in northwestern direction. There is literally nothing in several kms radius. Did not see a single human being out vehicle while here.
It was pleasant in January, but may be unbearably hot in summer or off limits after rain.
The track could be in another position when you get here. Rather search for tracks than this exact position. You're in the middle of a salt lake, so know what you're doing and 4wd highly recommended. We entered the lake at Zinzuwanda.
Weak airtel 3g.",23.315736,71.311987,-47,2017-01-27 11:03:45 UTC,Yes,No,Yes - Slow,No,,No,No,No,No,Yes,Yes,No,,,,,,,,,,,,,,,,
28277,"Bada Ghagra Road, Siriskhunta, Odisha 758001, India",Camping next to main road under big tree,Wild Camping,Wild camping 200m to the main road. A village is close by. Enjoy the peace with the last sun rays of the day under one of the big trees of the area. Level. No facilities.,21.612411,85.544073,547.2984550514288,2017-01-27 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Unknown,,,,,,,,,,,,,,,,
